VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
PX4_4	1773041192435	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041194952414600.png
PX4_1	1773041192489	23.596	7.39446	-9.48616	0.998287	0.00456636	0.00145426	0.0583153	img_PX4_1__0_1773041195006543800.png
PX4_2	1773041192552	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195071395700.png
PX4_3	1773041192621	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195139417700.png
PX4_4	1773041192675	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195194331600.png
PX4_1	1773041192711	23.6087	7.39301	-9.48567	0.998278	0.00468756	0.00225116	0.058437	img_PX4_1__0_1773041195231229300.png
PX4_2	1773041192750	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195268103500.png
PX4_3	1773041192786	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195303822800.png
PX4_4	1773041192822	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195339744600.png
PX4_1	1773041192852	23.6155	7.39437	-9.48543	0.998277	0.00421273	0.00266564	0.0584737	img_PX4_1__0_1773041195372298100.png
PX4_2	1773041192891	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195411229800.png
PX4_3	1773041192930	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195449801300.png
PX4_4	1773041192969	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195486832600.png
PX4_1	1773041192999	23.6215	7.39748	-9.48528	0.998276	0.00374657	0.00313566	0.058485	img_PX4_1__0_1773041195517410600.png
PX4_2	1773041193035	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195553996400.png
PX4_3	1773041193071	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195590949600.png
PX4_4	1773041193107	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195627035500.png
PX4_1	1773041193140	23.6258	7.40187	-9.4852	0.998277	0.00327538	0.00349652	0.0584745	img_PX4_1__0_1773041195658113700.png
PX4_2	1773041193176	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195695546800.png
PX4_3	1773041193212	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195731769400.png
PX4_4	1773041193248	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195768259400.png
PX4_1	1773041193278	23.6287	7.40734	-9.48522	0.99828	0.00284728	0.00362826	0.0584403	img_PX4_1__0_1773041195797890000.png
PX4_2	1773041193314	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195834317500.png
PX4_3	1773041193350	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041195869672300.png
PX4_4	1773041193386	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041195906451700.png
PX4_1	1773041193419	23.6302	7.41395	-9.48527	0.998284	0.00235458	0.00367925	0.0583877	img_PX4_1__0_1773041195937794000.png
PX4_2	1773041193458	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041195975519100.png
PX4_3	1773041193491	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196010749800.png
PX4_4	1773041193527	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196047051100.png
PX4_1	1773041193563	23.6302	7.42156	-9.48534	0.99829	0.00181427	0.00373226	0.0583128	img_PX4_1__0_1773041196081546900.png
PX4_2	1773041193605	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196125189100.png
PX4_3	1773041193641	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196161097300.png
PX4_4	1773041193677	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196197445300.png
PX4_1	1773041193710	23.6286	7.43002	-9.48543	0.998297	0.00137021	0.0033745	0.0582144	img_PX4_1__0_1773041196228039900.png
PX4_2	1773041193746	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196266488500.png
PX4_3	1773041193785	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196302698300.png
PX4_4	1773041193821	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196339377900.png
PX4_1	1773041193857	23.6255	7.43896	-9.4856	0.998305	0.000867079	0.00297587	0.0581161	img_PX4_1__0_1773041196375043900.png
PX4_2	1773041193893	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196412598800.png
PX4_3	1773041193929	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196448781100.png
PX4_4	1773041193968	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196485830700.png
PX4_1	1773041193998	23.6213	7.44783	-9.48583	0.998312	0.000361756	0.00265915	0.0580179	img_PX4_1__0_1773041196516952400.png
PX4_2	1773041194037	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196554683200.png
PX4_3	1773041194073	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196591205500.png
PX4_4	1773041194109	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196627069400.png
PX4_1	1773041194139	23.6161	7.45678	-9.48615	0.998319	-0.000114386	0.00226386	0.0579168	img_PX4_1__0_1773041196658845900.png
PX4_2	1773041194178	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196696190300.png
PX4_3	1773041194214	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196734486000.png
PX4_4	1773041194253	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196771330100.png
PX4_1	1773041194283	23.6099	7.46582	-9.48655	0.998325	-0.000645929	0.00187263	0.0578146	img_PX4_1__0_1773041196802686800.png
PX4_2	1773041194319	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196838513700.png
PX4_3	1773041194352	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041196872580100.png
PX4_4	1773041194391	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041196909031900.png
PX4_1	1773041194421	23.6032	7.4742	-9.48704	0.998331	-0.00126412	0.00157739	0.0577189	img_PX4_1__0_1773041196941194100.png
PX4_2	1773041194457	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041196977586000.png
PX4_3	1773041194496	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197014829700.png
PX4_4	1773041194535	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197052785600.png
PX4_1	1773041194571	23.5954	7.48274	-9.48772	0.998337	-0.00188805	0.00113389	0.0576122	img_PX4_1__0_1773041197090181500.png
PX4_2	1773041194616	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197134159300.png
PX4_3	1773041194658	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197177533400.png
PX4_4	1773041194697	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197217647900.png
PX4_1	1773041194733	23.5863	7.491	-9.48863	0.998342	-0.00246342	0.00066235	0.0574967	img_PX4_1__0_1773041197251569200.png
PX4_2	1773041194772	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197290258700.png
PX4_3	1773041194808	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197327797000.png
PX4_4	1773041194847	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197365195700.png
PX4_1	1773041194880	23.5781	7.49728	-9.48957	0.998348	-0.00274645	0.00022808	0.057389	img_PX4_1__0_1773041197397820700.png
PX4_2	1773041194919	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197436745500.png
PX4_3	1773041194955	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197473249300.png
PX4_4	1773041194991	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197511557600.png
PX4_1	1773041195027	23.5694	7.50263	-9.49077	0.998355	-0.00306223	-7.38674e-05	0.0572582	img_PX4_1__0_1773041197545323800.png
PX4_2	1773041195066	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197585460200.png
PX4_3	1773041195105	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197623085700.png
PX4_4	1773041195141	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197660584600.png
PX4_1	1773041195171	23.5612	7.5065	-9.49221	0.998362	-0.00328387	-0.000417319	0.0571216	img_PX4_1__0_1773041197690746000.png
PX4_2	1773041195207	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197727613200.png
PX4_3	1773041195243	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197763020000.png
PX4_4	1773041195279	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197797261000.png
PX4_1	1773041195312	23.5534	7.50903	-9.49379	0.99837	-0.00317774	-0.000879447	0.0569761	img_PX4_1__0_1773041197830559700.png
PX4_2	1773041195351	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041197871809200.png
PX4_3	1773041195390	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041197910481300.png
PX4_4	1773041195429	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041197947211700.png
PX4_1	1773041195459	23.5457	7.51036	-9.49554	0.998379	-0.00298819	-0.00141729	0.0568236	img_PX4_1__0_1773041197979133900.png
PX4_2	1773041195498	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198018589200.png
PX4_3	1773041195534	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198052397000.png
PX4_4	1773041195570	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198088697900.png
PX4_1	1773041195606	23.5387	7.51046	-9.49726	0.998387	-0.00281898	-0.00188285	0.0566665	img_PX4_1__0_1773041198124048200.png
PX4_2	1773041195642	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198160641500.png
PX4_3	1773041195678	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198198630700.png
PX4_4	1773041195714	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198233131700.png
PX4_1	1773041195744	23.5329	7.50951	-9.49873	0.998396	-0.00265888	-0.00206142	0.0565195	img_PX4_1__0_1773041198262794900.png
PX4_2	1773041195780	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198299888700.png
PX4_3	1773041195816	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198334896600.png
PX4_4	1773041195852	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198370450700.png
PX4_1	1773041195885	23.5279	7.50756	-9.50005	0.998404	-0.00241614	-0.0023083	0.0563712	img_PX4_1__0_1773041198403625700.png
PX4_2	1773041195921	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198440476400.png
PX4_3	1773041195957	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198475335500.png
PX4_4	1773041195990	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198508826100.png
PX4_1	1773041196020	23.5239	7.50486	-9.50108	0.998412	-0.00196936	-0.00252879	0.056243	img_PX4_1__0_1773041198538739300.png
PX4_2	1773041196053	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198573515500.png
PX4_3	1773041196089	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198607514100.png
PX4_4	1773041196125	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198643256000.png
PX4_1	1773041196155	23.5208	7.5015	-9.50188	0.998419	-0.00154888	-0.00270894	0.0561311	img_PX4_1__0_1773041198674455500.png
PX4_2	1773041196191	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198711317100.png
PX4_3	1773041196227	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198745801900.png
PX4_4	1773041196263	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198781781300.png
PX4_1	1773041196296	23.5188	7.49756	-9.50247	0.998425	-0.00118032	-0.00273686	0.0560309	img_PX4_1__0_1773041198814318300.png
PX4_2	1773041196332	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198852020200.png
PX4_3	1773041196368	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041198887051900.png
PX4_4	1773041196407	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041198925712700.png
PX4_1	1773041196437	23.5177	7.49303	-9.50291	0.99843	-0.000882905	-0.00276482	0.0559392	img_PX4_1__0_1773041198957866500.png
PX4_2	1773041196476	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041198994660700.png
PX4_3	1773041196512	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199030703700.png
PX4_4	1773041196545	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199066039900.png
PX4_1	1773041196581	23.5177	7.4883	-9.49163	0.998429	0.00350276	-0.00255646	0.0558736	img_PX4_1__0_1773041199101754400.png
PX4_2	1773041196626	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199144377100.png
PX4_3	1773041196665	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199185951700.png
PX4_4	1773041196704	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199224990300.png
PX4_1	1773041196737	23.5187	7.48456	-9.44315	0.998408	0.00794314	-0.00232599	0.055799	img_PX4_1__0_1773041199257921900.png
PX4_2	1773041196773	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199294111900.png
PX4_3	1773041196812	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199332397700.png
PX4_4	1773041196848	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199368244100.png
PX4_1	1773041196881	23.5202	7.48397	-9.37617	0.998406	0.00858219	-0.0022827	0.055731	img_PX4_1__0_1773041199399459500.png
PX4_2	1773041196917	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199435578200.png
PX4_3	1773041196950	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199470999000.png
PX4_4	1773041196986	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199506590800.png
PX4_1	1773041197016	23.5223	7.4864	-9.29588	0.998411	0.00843106	-0.00229807	0.0556609	img_PX4_1__0_1773041199536734100.png
PX4_2	1773041197052	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199572193100.png
PX4_3	1773041197088	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199606909700.png
PX4_4	1773041197121	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199641886900.png
PX4_1	1773041197151	23.525	7.4917	-9.2069	0.998415	0.0084445	-0.00231292	0.055588	img_PX4_1__0_1773041199672399900.png
PX4_2	1773041197190	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199708767500.png
PX4_3	1773041197223	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199743081200.png
PX4_4	1773041197259	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199777666100.png
PX4_1	1773041197289	23.5284	7.49992	-9.11006	0.998419	0.00854284	-0.00227069	0.0555145	img_PX4_1__0_1773041199807538600.png
PX4_2	1773041197322	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199842629900.png
PX4_3	1773041197358	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041199876668200.png
PX4_4	1773041197391	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041199912243100.png
PX4_1	1773041197424	23.5321	7.51009	-9.01605	0.998421	0.00874603	-0.00229483	0.0554354	img_PX4_1__0_1773041199944404700.png
PX4_2	1773041197460	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041199980094200.png
PX4_3	1773041197496	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200015054600.png
PX4_4	1773041197529	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200049777100.png
PX4_1	1773041197562	23.5334	7.51057	-9.01439	0.998476	0.00802823	-0.00318714	0.0545018	img_PX4_1__0_1773041200080872600.png
PX4_2	1773041197604	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200124328700.png
PX4_3	1773041197640	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200161557200.png
PX4_4	1773041197676	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200197557900.png
PX4_1	1773041197706	23.5366	7.51186	-9.0104	0.998501	0.00824526	-0.00313871	0.0540129	img_PX4_1__0_1773041200227398300.png
PX4_2	1773041197742	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200263015600.png
PX4_3	1773041197778	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200297285900.png
PX4_4	1773041197811	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200332502200.png
PX4_1	1773041197844	23.54	7.51338	-9.00786	0.998488	0.00872057	-0.00258991	0.0542093	img_PX4_1__0_1773041200365033400.png
PX4_2	1773041197883	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200404179200.png
PX4_3	1773041197922	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200440746700.png
PX4_4	1773041197958	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200477896500.png
PX4_1	1773041197988	23.549	7.51795	-8.99845	0.998469	0.00946121	-0.00167911	0.054472	img_PX4_1__0_1773041200508850500.png
PX4_2	1773041198024	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200545159300.png
PX4_3	1773041198060	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200581187100.png
PX4_4	1773041198096	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200616626400.png
PX4_1	1773041198129	23.5492	7.51816	-8.99855	0.99846	0.0097111	-0.00143417	0.0545962	img_PX4_1__0_1773041200648244500.png
PX4_2	1773041198165	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200686410100.png
PX4_3	1773041198204	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200723040000.png
PX4_4	1773041198240	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200759361100.png
PX4_1	1773041198273	23.5496	7.51868	-8.99844	0.998455	0.00984393	-0.0011793	0.0546744	img_PX4_1__0_1773041200792052200.png
PX4_2	1773041198309	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200830465300.png
PX4_3	1773041198345	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041200866421200.png
PX4_4	1773041198384	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041200902957400.png
PX4_1	1773041198417	23.5502	7.51916	-8.99845	0.998451	0.0100057	-0.000928723	0.0547217	img_PX4_1__0_1773041200938048200.png
PX4_2	1773041198456	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041200976017500.png
PX4_3	1773041198492	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201013753900.png
PX4_4	1773041198531	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201050724600.png
PX4_1	1773041198561	23.5509	7.51963	-8.99835	0.998447	0.0102826	-0.000741938	0.0547512	img_PX4_1__0_1773041201081894800.png
PX4_2	1773041198603	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201123678900.png
PX4_3	1773041198642	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201163283600.png
PX4_4	1773041198681	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201201928600.png
PX4_1	1773041198714	23.5529	7.52039	-8.99909	0.998442	0.0106565	-0.000825542	0.0547685	img_PX4_1__0_1773041201233520100.png
PX4_2	1773041198750	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201271690500.png
PX4_3	1773041198786	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201307507700.png
PX4_4	1773041198822	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201342407900.png
PX4_1	1773041198852	23.5536	7.52088	-8.99864	0.998436	0.0111048	-0.00109403	0.054775	img_PX4_1__0_1773041201371947400.png
PX4_2	1773041198888	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201408453700.png
PX4_3	1773041198924	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201443070800.png
PX4_4	1773041198957	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201477730100.png
PX4_1	1773041198987	23.5546	7.52162	-8.99784	0.998431	0.0115187	-0.00137858	0.0547793	img_PX4_1__0_1773041201507093900.png
PX4_2	1773041199023	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201542341200.png
PX4_3	1773041199056	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201576846700.png
PX4_4	1773041199089	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201610861500.png
PX4_1	1773041199122	23.5556	7.52226	-8.99711	0.998425	0.011973	-0.00166854	0.05478	img_PX4_1__0_1773041201642434500.png
PX4_2	1773041199158	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201677364100.png
PX4_3	1773041199191	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201712000800.png
PX4_4	1773041199224	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201745178500.png
PX4_1	1773041199254	23.5563	7.52267	-8.99666	0.99842	0.0123879	-0.00188134	0.0547796	img_PX4_1__0_1773041201775732900.png
PX4_2	1773041199293	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201812637100.png
PX4_3	1773041199326	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201845697800.png
PX4_4	1773041199359	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041201879942600.png
PX4_1	1773041199389	23.5568	7.52304	-8.99624	0.998415	0.0127846	-0.00206902	0.054774	img_PX4_1__0_1773041201909431400.png
PX4_2	1773041199422	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041201943670900.png
PX4_3	1773041199458	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041201977257000.png
PX4_4	1773041199491	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202011889300.png
PX4_1	1773041199521	23.5574	7.52341	-8.9958	0.998409	0.0131959	-0.00224109	0.0547692	img_PX4_1__0_1773041202040826700.png
PX4_2	1773041199554	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202075799000.png
PX4_3	1773041199593	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202112153000.png
PX4_4	1773041199629	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202148441700.png
PX4_1	1773041199659	23.5582	7.52379	-8.99562	0.998404	0.0136066	-0.00238737	0.0547634	img_PX4_1__0_1773041202179266200.png
PX4_2	1773041199698	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202218299400.png
PX4_3	1773041199734	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202253558100.png
PX4_4	1773041199773	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202293039300.png
PX4_1	1773041199806	23.5595	7.52459	-8.99471	0.998396	0.0141572	-0.00255029	0.0547546	img_PX4_1__0_1773041202327159700.png
PX4_2	1773041199845	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202364360800.png
PX4_3	1773041199878	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202398661000.png
PX4_4	1773041199914	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202433606700.png
PX4_1	1773041199944	23.561	7.52561	-8.99348	0.998389	0.0146771	-0.00269158	0.054745	img_PX4_1__0_1773041202463748900.png
PX4_2	1773041199980	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202499400600.png
PX4_3	1773041200013	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202533759700.png
PX4_4	1773041200046	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202567326200.png
PX4_1	1773041200076	23.5624	7.52658	-8.99233	0.998382	0.0151703	-0.00281119	0.0547387	img_PX4_1__0_1773041202597323700.png
PX4_2	1773041200112	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202632771100.png
PX4_3	1773041200148	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202667349800.png
PX4_4	1773041200181	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202702165200.png
PX4_1	1773041200214	23.564	7.52769	-8.99105	0.998375	0.0155964	-0.00296441	0.0547314	img_PX4_1__0_1773041202733549000.png
PX4_2	1773041200247	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202768867700.png
PX4_3	1773041200283	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202802753700.png
PX4_4	1773041200316	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202836523100.png
PX4_1	1773041200346	23.5655	7.52877	-8.9898	0.998367	0.016073	-0.00307324	0.0547232	img_PX4_1__0_1773041202865557600.png
PX4_2	1773041200382	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041202901703700.png
PX4_3	1773041200415	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041202936113100.png
PX4_4	1773041200451	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041202971509500.png
PX4_1	1773041200484	23.567	7.52989	-8.98855	0.99836	0.0165531	-0.00313996	0.0547086	img_PX4_1__0_1773041203003493700.png
PX4_2	1773041200520	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041203039783000.png
PX4_3	1773041200553	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041203075165400.png
PX4_4	1773041200592	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041203112581900.png
PX4_1	1773041200628	23.5685	7.53104	-8.98724	0.998352	0.0170548	-0.00322624	0.0546928	img_PX4_1__0_1773041203148858000.png
PX4_2	1773041200673	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041203192481900.png
PX4_3	1773041200709	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041203230082600.png
PX4_4	1773041200748	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041203267743100.png
