VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
PX4_2	1760613960846	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613961382097400.png
PX4_3	1760613960906	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613961441558700.png
PX4_1	1760613960960	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613961495738100.png
PX4_4	1760613961023	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613961559152700.png
PX4_2	1760613961080	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613961617894000.png
PX4_3	1760613961143	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613961680354300.png
PX4_1	1760613961197	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613961733732000.png
PX4_4	1760613961257	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613961792828800.png
PX4_2	1760613961317	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613961853380400.png
PX4_3	1760613961374	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613961911662100.png
PX4_1	1760613961428	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613961964206100.png
PX4_4	1760613961488	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613962024117400.png
PX4_2	1760613961551	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613962087170900.png
PX4_3	1760613961611	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613962147744000.png
PX4_1	1760613961656	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613962194481500.png
PX4_4	1760613961716	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613962253931200.png
PX4_2	1760613961779	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613962316550000.png
PX4_3	1760613961839	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613962377493900.png
PX4_1	1760613961893	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613962431036300.png
PX4_4	1760613961944	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613962483662600.png
PX4_2	1760613962007	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613962545088500.png
PX4_3	1760613962067	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613962605554000.png
PX4_1	1760613962122	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613962659129800.png
PX4_4	1760613962179	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613962717504700.png
PX4_2	1760613962239	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613962776553900.png
PX4_3	1760613962296	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613962833294600.png
PX4_1	1760613962350	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613962887105200.png
PX4_4	1760613962407	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613962944720300.png
PX4_2	1760613962467	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613963006374100.png
PX4_3	1760613962533	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613963072146700.png
PX4_1	1760613962590	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613963129545300.png
PX4_4	1760613962653	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613963191063000.png
PX4_2	1760613962716	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613963252993300.png
PX4_3	1760613962773	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613963313042900.png
PX4_1	1760613962827	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613963367425800.png
PX4_4	1760613962887	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613963425534800.png
PX4_2	1760613962932	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613963470304700.png
PX4_3	1760613962992	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613963532375500.png
PX4_1	1760613963043	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613963581450000.png
PX4_4	1760613963094	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613963635007000.png
PX4_2	1760613963154	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613963693114700.png
PX4_3	1760613963211	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613963750465800.png
PX4_1	1760613963265	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613963803447700.png
PX4_4	1760613963322	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613963860790900.png
PX4_2	1760613963382	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613963923152800.png
PX4_3	1760613963442	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613963981732200.png
PX4_1	1760613963499	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613964038900900.png
PX4_4	1760613963556	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613964096059500.png
PX4_2	1760613963619	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613964160088700.png
PX4_3	1760613963673	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613964215675000.png
PX4_1	1760613963724	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613964266550100.png
PX4_4	1760613963784	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613964326734500.png
PX4_2	1760613963844	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613964385360600.png
PX4_3	1760613963901	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613964441057100.png
PX4_1	1760613963952	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613964494448400.png
PX4_4	1760613964012	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613964552830400.png
PX4_2	1760613964075	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613964615528700.png
PX4_3	1760613964129	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613964671455300.png
PX4_1	1760613964180	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613964720503800.png
PX4_4	1760613964237	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613964779573400.png
PX4_2	1760613964300	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613964840761500.png
PX4_3	1760613964360	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613964901071000.png
PX4_1	1760613964408	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613964951213100.png
PX4_4	1760613964462	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613965005961100.png
PX4_2	1760613964528	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613965071711000.png
PX4_3	1760613964591	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613965133635500.png
PX4_1	1760613964648	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613965189619400.png
PX4_4	1760613964705	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613965249121700.png
PX4_2	1760613964765	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613965308495000.png
PX4_3	1760613964822	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613965364734800.png
PX4_1	1760613964876	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613965419611900.png
PX4_4	1760613964939	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613965482255100.png
PX4_2	1760613965005	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613965547185100.png
PX4_3	1760613965068	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613965610776600.png
PX4_1	1760613965125	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613965667311600.png
PX4_4	1760613965182	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613965725247100.png
PX4_2	1760613965242	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613965784426600.png
PX4_3	1760613965302	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613965846496300.png
PX4_1	1760613965356	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613965900505800.png
PX4_4	1760613965419	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613965962122500.png
PX4_2	1760613965488	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613966031330500.png
PX4_3	1760613965557	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613966099820600.png
PX4_1	1760613965611	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613966154653900.png
PX4_4	1760613965668	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613966213954800.png
PX4_2	1760613965728	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613966273524400.png
PX4_3	1760613965785	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613966330328100.png
PX4_1	1760613965836	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613966382580100.png
PX4_4	1760613965896	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613966442355100.png
PX4_2	1760613965956	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613966502709300.png
PX4_3	1760613966016	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613966560838400.png
PX4_1	1760613966070	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613966614730300.png
PX4_4	1760613966130	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613966675638000.png
PX4_2	1760613966190	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613966736536500.png
PX4_3	1760613966250	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613966795572000.png
PX4_1	1760613966310	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613966854612300.png
PX4_4	1760613966370	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613966916590600.png
PX4_2	1760613966418	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613966962871100.png
PX4_3	1760613966472	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613967018519400.png
PX4_1	1760613966529	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613967074793000.png
PX4_4	1760613966595	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613967141068500.png
PX4_2	1760613966664	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613967210105100.png
PX4_3	1760613966733	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613967280997500.png
PX4_1	1760613966799	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613967345804800.png
PX4_4	1760613966859	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613967408656500.png
PX4_2	1760613966925	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613967474853500.png
PX4_3	1760613966994	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613967540567900.png
PX4_1	1760613967048	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613967595776200.png
PX4_4	1760613967108	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613967658383500.png
PX4_2	1760613967177	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613967726256500.png
PX4_3	1760613967243	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613967792804300.png
PX4_1	1760613967303	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613967852438900.png
PX4_4	1760613967366	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613967917559500.png
PX4_2	1760613967432	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613967983538700.png
PX4_3	1760613967498	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613968047418500.png
PX4_1	1760613967555	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613968104822600.png
PX4_4	1760613967615	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613968166727600.png
PX4_2	1760613967675	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613968227666500.png
PX4_3	1760613967735	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613968284485900.png
PX4_1	1760613967780	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613968332885300.png
PX4_4	1760613967843	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613968395096400.png
PX4_2	1760613967906	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613968458178100.png
PX4_3	1760613967966	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613968517435800.png
PX4_1	1760613968020	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613968570676800.png
PX4_4	1760613968080	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613968631548600.png
PX4_2	1760613968137	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613968689354400.png
PX4_3	1760613968197	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613968747981000.png
PX4_1	1760613968251	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613968803955200.png
PX4_4	1760613968311	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613968864299700.png
PX4_2	1760613968374	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613968926632700.png
PX4_3	1760613968431	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613968984305800.png
PX4_1	1760613968485	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613969039153400.png
PX4_4	1760613968551	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613969102036600.png
PX4_2	1760613968608	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613969162684600.png
PX4_3	1760613968653	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613969207202200.png
PX4_1	1760613968701	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613969254422600.png
PX4_4	1760613968755	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613969308421800.png
PX4_2	1760613968815	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613969369078600.png
PX4_3	1760613968872	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613969426200000.png
PX4_1	1760613968926	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613969479240600.png
PX4_4	1760613968983	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613969537635000.png
PX4_2	1760613969028	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613969582794400.png
PX4_3	1760613969064	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613969617926900.png
PX4_1	1760613969118	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613969673547800.png
PX4_4	1760613969178	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613969732800800.png
PX4_2	1760613969241	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613969797092400.png
PX4_3	1760613969304	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613969860864200.png
PX4_1	1760613969358	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613969913990200.png
PX4_4	1760613969421	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613969975056500.png
PX4_2	1760613969487	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613970041224900.png
PX4_3	1760613969547	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613970101758400.png
PX4_1	1760613969601	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613970156114000.png
PX4_4	1760613969661	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613970216679000.png
PX4_2	1760613969724	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613970279829100.png
PX4_3	1760613969790	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613970346129900.png
PX4_1	1760613969847	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613970405538800.png
PX4_4	1760613969916	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613970472109600.png
PX4_2	1760613969976	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613970532474900.png
PX4_3	1760613970036	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613970593337200.png
PX4_1	1760613970084	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613970642039200.png
PX4_4	1760613970144	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613970702159000.png
PX4_2	1760613970207	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613970764498000.png
PX4_3	1760613970267	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613970825493200.png
PX4_1	1760613970321	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613970879202800.png
PX4_4	1760613970381	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613970938995100.png
PX4_2	1760613970441	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613970999025400.png
PX4_3	1760613970501	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613971060744600.png
PX4_1	1760613970558	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613971116158600.png
PX4_4	1760613970618	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613971176880800.png
PX4_2	1760613970678	0	0	0.569113	3.57628e-07	0	0	-1	img_PX4_2__0_1760613971238032300.png
PX4_3	1760613970741	0	0	0.569113	0.707107	0	0	-0.707107	img_PX4_3__0_1760613971301033900.png
PX4_1	1760613970792	0	0	0.569113	1	0	0	0	img_PX4_1__0_1760613971349722100.png
PX4_4	1760613970849	0	0	0.569113	0.707107	0	0	0.707107	img_PX4_4__0_1760613971408607000.png
