VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
PX4_1	1773041112414	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041113258657800.png
PX4_2	1773041112480	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041113326167100.png
PX4_3	1773041112585	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041113433081400.png
PX4_4	1773041112678	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041113529281000.png
PX4_1	1773041112756	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041113606886300.png
PX4_2	1773041112855	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041113706764700.png
PX4_3	1773041112948	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041113801496200.png
PX4_4	1773041113035	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041113891221900.png
PX4_1	1773041113113	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041113967542900.png
PX4_2	1773041113179	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041114035327100.png
PX4_3	1773041113242	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041114098576500.png
PX4_4	1773041113338	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041114198500400.png
PX4_1	1773041113425	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041114288598300.png
PX4_2	1773041113521	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041114384063000.png
PX4_3	1773041113617	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041114480896800.png
PX4_4	1773041113707	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041114573408300.png
PX4_1	1773041113794	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041114660099300.png
PX4_2	1773041113893	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041114760749000.png
PX4_3	1773041113995	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041114863062000.png
PX4_4	1773041114085	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041114954474400.png
PX4_1	1773041114166	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041115034068300.png
PX4_2	1773041114277	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041115150962200.png
PX4_3	1773041114379	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041115255136300.png
PX4_4	1773041114481	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041115362688600.png
PX4_1	1773041114595	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041115476796400.png
PX4_2	1773041114703	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041115585204300.png
PX4_3	1773041114838	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041115720969700.png
PX4_4	1773041114949	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041115840908100.png
PX4_1	1773041115042	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041115935781700.png
PX4_2	1773041115138	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041116035525300.png
PX4_3	1773041115255	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041116153924300.png
PX4_4	1773041115363	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041116267334400.png
PX4_1	1773041115444	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041116351989500.png
PX4_2	1773041115543	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041116454052000.png
PX4_3	1773041115642	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041116553661700.png
PX4_4	1773041115744	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041116660885900.png
PX4_1	1773041115843	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041116761480000.png
PX4_2	1773041115942	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041116862812300.png
PX4_3	1773041116038	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041116959553900.png
PX4_4	1773041116143	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041117066550100.png
PX4_1	1773041116248	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041117176728200.png
PX4_2	1773041116338	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041117266436900.png
PX4_3	1773041116401	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041117332177000.png
PX4_4	1773041116494	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041117430508700.png
PX4_1	1773041116587	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041117526153700.png
PX4_2	1773041116689	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041117630510000.png
PX4_3	1773041116761	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041117703074800.png
PX4_4	1773041116815	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041117758197200.png
PX4_1	1773041116905	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041117850367300.png
PX4_2	1773041117001	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041117951949700.png
PX4_3	1773041117103	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041118053669200.png
PX4_4	1773041117196	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041118149311500.png
PX4_1	1773041117295	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041118250883300.png
PX4_2	1773041117397	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041118355293800.png
PX4_3	1773041117493	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041118454878200.png
PX4_4	1773041117592	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041118554093200.png
PX4_1	1773041117679	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041118644409600.png
PX4_2	1773041117787	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041118752909900.png
PX4_3	1773041117877	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041118845271000.png
PX4_4	1773041117973	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041118944625900.png
PX4_1	1773041118066	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041119039441900.png
PX4_2	1773041118174	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041119150635900.png
PX4_3	1773041118279	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041119256975200.png
PX4_4	1773041118378	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041119363216800.png
PX4_1	1773041118471	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041119455918800.png
PX4_2	1773041118573	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041119560231400.png
PX4_3	1773041118636	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041119621283300.png
PX4_4	1773041118726	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041119715223800.png
PX4_1	1773041118807	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041119798719200.png
PX4_2	1773041118909	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041119900352300.png
PX4_3	1773041118996	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041119989310300.png
PX4_4	1773041119092	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041120087039500.png
PX4_1	1773041119185	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041120183178900.png
PX4_2	1773041119296	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041120294186700.png
PX4_3	1773041119386	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041120387944300.png
PX4_4	1773041119482	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041120484945800.png
PX4_1	1773041119572	0	0	0.573961	1	0	0	0	img_PX4_1__0_1773041120576038000.png
PX4_2	1773041119665	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041120672035200.png
PX4_3	1773041119746	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041120756398500.png
PX4_4	1773041119845	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041120856306800.png
PX4_1	1773041119929	-0.000399103	-0.00040817	0.571828	0.999982	-0.00430858	0.00407217	1.23886e-05	img_PX4_1__0_1773041120940688000.png
PX4_2	1773041120034	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041121045906400.png
PX4_3	1773041120133	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041121148179400.png
PX4_4	1773041120241	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041121259324300.png
PX4_1	1773041120334	-0.00925153	-0.00958015	0.51079	1	-0.000221638	0.00064162	3.76877e-05	img_PX4_1__0_1773041121352697500.png
PX4_2	1773041120439	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041121465264100.png
PX4_3	1773041120547	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041121578913900.png
PX4_4	1773041120655	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041121689631100.png
PX4_1	1773041120745	-0.0221713	-0.0219165	0.307632	1	0.000726413	-0.000568375	8.14751e-05	img_PX4_1__0_1773041121783284200.png
PX4_2	1773041120859	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041121894532000.png
PX4_3	1773041120961	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041122000148700.png
PX4_4	1773041121066	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041122106631800.png
PX4_1	1773041121162	-0.0331425	-0.0317843	-0.0365584	0.999999	0.00109925	-0.00125045	0.000120569	img_PX4_1__0_1773041122208657000.png
PX4_2	1773041121279	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041122325599900.png
PX4_3	1773041121378	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041122428756700.png
PX4_4	1773041121486	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041122541604900.png
PX4_1	1773041121582	-0.0394426	-0.0378829	-0.509421	0.999998	0.00111397	-0.00192807	0.000182264	img_PX4_1__0_1773041122638457500.png
PX4_2	1773041121687	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041122747464600.png
PX4_3	1773041121792	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041122851719800.png
PX4_4	1773041121888	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041122951537100.png
PX4_1	1773041121948	-0.0395833	-0.0398063	-0.999965	0.999998	0.001175	-0.0015926	0.000207356	img_PX4_1__0_1773041123010249100.png
PX4_2	1773041122050	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041123115247900.png
PX4_3	1773041122134	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041123201829000.png
PX4_4	1773041122230	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041123301316900.png
PX4_1	1773041122317	-0.0353207	-0.0386562	-1.51791	0.999999	0.000948586	-0.00136252	0.000203389	img_PX4_1__0_1773041123392988900.png
PX4_2	1773041122419	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041123495062000.png
PX4_3	1773041122533	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041123609149200.png
PX4_4	1773041122635	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041123716249100.png
PX4_1	1773041122725	-0.0265314	-0.0344665	-2.11045	1	0.000919252	-0.000172824	0.000253407	img_PX4_1__0_1773041123809141200.png
PX4_2	1773041122833	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041123917042900.png
PX4_3	1773041122929	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041124014479300.png
PX4_4	1773041123028	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041124120530000.png
PX4_1	1773041123124	-0.0169828	-0.0273801	-2.70258	0.999999	0.00105002	0.000333528	0.00025658	img_PX4_1__0_1773041124218717700.png
PX4_2	1773041123229	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041124324442300.png
PX4_3	1773041123325	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041124422477400.png
PX4_4	1773041123436	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041124532976800.png
PX4_1	1773041123526	-0.00858757	-0.017278	-3.30194	1	0.000554758	0.000582197	0.000266855	img_PX4_1__0_1773041124623165600.png
PX4_2	1773041123622	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041124727494200.png
PX4_3	1773041123712	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041124822056400.png
PX4_4	1773041123820	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041124928673500.png
PX4_1	1773041123919	-0.00220138	-0.00567896	-3.9007	0.999999	-0.000250601	0.000833205	0.000730704	img_PX4_1__0_1773041125029168900.png
PX4_2	1773041124030	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041125144097200.png
PX4_3	1773041124139	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041125255669900.png
PX4_4	1773041124253	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041125369483100.png
PX4_1	1773041124352	0.00206011	0.00633483	-4.55628	0.999999	-0.00046941	0.000541382	0.00161437	img_PX4_1__0_1773041125472980100.png
PX4_2	1773041124469	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041125590820200.png
PX4_3	1773041124574	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041125698185400.png
PX4_4	1773041124679	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041125803718500.png
PX4_1	1773041124781	0.00396582	0.016497	-5.20457	0.999997	-0.000937554	0.000760811	0.00212242	img_PX4_1__0_1773041125907897900.png
PX4_2	1773041124892	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041126022663600.png
PX4_3	1773041125003	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041126135730100.png
PX4_4	1773041125117	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041126251873400.png
PX4_1	1773041125213	0.00334349	0.023536	-5.86682	0.999996	-0.00128846	0.000443255	0.00250943	img_PX4_1__0_1773041126348779000.png
PX4_2	1773041125318	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041126456432900.png
PX4_3	1773041125417	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041126559281800.png
PX4_4	1773041125513	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041126657135400.png
PX4_1	1773041125609	0.00110138	0.0259231	-6.46912	0.999995	-0.00125833	0.00070853	0.0027973	img_PX4_1__0_1773041126752396700.png
PX4_2	1773041125717	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041126861846300.png
PX4_3	1773041125819	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041126966929200.png
PX4_4	1773041125921	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041127069830200.png
PX4_1	1773041126023	-0.00335469	0.0244351	-7.09806	0.999995	-0.000826125	0.000400538	0.00296918	img_PX4_1__0_1773041127174430100.png
PX4_2	1773041126128	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041127281492500.png
PX4_3	1773041126227	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041127381967800.png
PX4_4	1773041126332	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041127493876900.png
PX4_1	1773041126437	-0.00922057	0.0199697	-7.70805	0.999996	-0.000896577	0.00014661	0.00285543	img_PX4_1__0_1773041127597816100.png
PX4_2	1773041126551	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041127717523100.png
PX4_3	1773041126659	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041127826944800.png
PX4_4	1773041126755	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041127924341300.png
PX4_1	1773041126848	-0.0155377	0.012664	-8.25591	0.999996	-0.000734761	-0.000469077	0.00256195	img_PX4_1__0_1773041128020053800.png
PX4_2	1773041126962	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041128136489300.png
PX4_3	1773041127073	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041128254498000.png
PX4_4	1773041127181	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041128362678700.png
PX4_1	1773041127283	-0.0203397	0.00242652	-8.74325	0.999996	-0.000284335	-0.00112097	0.00263427	img_PX4_1__0_1773041128465325400.png
PX4_2	1773041127391	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041128577666400.png
PX4_3	1773041127505	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041128692661400.png
PX4_4	1773041127607	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041128796616000.png
PX4_1	1773041127703	-0.0213447	-0.00855081	-9.11679	0.999995	0.000209916	-0.00119812	0.0028926	img_PX4_1__0_1773041128894447500.png
PX4_2	1773041127811	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041129006111900.png
PX4_3	1773041127913	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041129112630900.png
PX4_4	1773041127997	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041129198933300.png
PX4_1	1773041128057	-0.0194922	-0.0173359	-9.28832	0.999994	0.000826514	-0.000799707	0.00313541	img_PX4_1__0_1773041129261366100.png
PX4_2	1773041128159	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041129367173500.png
PX4_3	1773041128261	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041129471922200.png
PX4_4	1773041128369	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041129581355500.png
PX4_1	1773041128459	-0.0152451	-0.025213	-9.34742	0.999994	0.00104917	-0.000320488	0.00335959	img_PX4_1__0_1773041129672240300.png
PX4_2	1773041128561	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041129778518400.png
PX4_3	1773041128654	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041129872947900.png
PX4_4	1773041128753	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041129975043000.png
PX4_1	1773041128849	-0.00986845	-0.0297869	-9.3381	0.999993	0.0013547	-0.000310128	0.0035553	img_PX4_1__0_1773041130070242800.png
PX4_2	1773041128960	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041130188197600.png
PX4_3	1773041129068	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041130297377900.png
PX4_4	1773041129173	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041130404468000.png
PX4_1	1773041129257	-0.00357035	-0.0306557	-9.29277	0.999992	0.00126556	0.000461223	0.00383311	img_PX4_1__0_1773041130490959600.png
PX4_2	1773041129371	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041130605982000.png
PX4_3	1773041129476	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041130710899800.png
PX4_4	1773041129575	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041130813250600.png
PX4_1	1773041129674	0.00154976	-0.0276504	-9.2418	0.99999	0.000625497	0.000706087	0.00446469	img_PX4_1__0_1773041130911804800.png
PX4_2	1773041129785	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041131027624800.png
PX4_3	1773041129899	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041131145789100.png
PX4_4	1773041130013	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041131261465500.png
PX4_1	1773041130106	0.00433792	-0.0218846	-9.20594	0.999985	0.000639385	0.000896498	0.00534412	img_PX4_1__0_1773041131357695400.png
PX4_2	1773041130202	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041131452640300.png
PX4_3	1773041130298	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041131551718100.png
PX4_4	1773041130412	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041131667602800.png
PX4_1	1773041130517	0.00402846	-0.0143494	-9.19482	0.999982	0.000383687	0.000669231	0.00597303	img_PX4_1__0_1773041131775879700.png
PX4_2	1773041130616	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041131878935200.png
PX4_3	1773041130718	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041131985738600.png
PX4_4	1773041130823	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041132093139800.png
PX4_1	1773041130922	0.00131159	-0.00583247	-9.20477	0.999983	-0.000161796	0.00051282	0.00587308	img_PX4_1__0_1773041132195517300.png
PX4_2	1773041131036	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041132311501600.png
PX4_3	1773041131135	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041132411057200.png
PX4_4	1773041131243	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041132519846400.png
PX4_1	1773041131339	-0.0034743	0.00292259	-9.23064	0.999987	-0.000239935	0.000790183	0.00509401	img_PX4_1__0_1773041132617284900.png
PX4_2	1773041131444	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041132724665000.png
PX4_3	1773041131543	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041132828241300.png
PX4_4	1773041131642	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041132931727800.png
PX4_1	1773041131738	-0.0102972	0.0103386	-9.26344	0.999989	-0.00134734	0.000425743	0.00452377	img_PX4_1__0_1773041133027960100.png
PX4_2	1773041131849	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041133144640600.png
PX4_3	1773041131960	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041133256854800.png
PX4_4	1773041132050	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041133347814300.png
PX4_1	1773041132152	-0.0187672	0.0138949	-9.30053	0.999988	-0.00192888	-0.000360941	0.00453097	img_PX4_1__0_1773041133452357800.png
PX4_2	1773041132260	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041133560404900.png
PX4_3	1773041132362	0	0	0.573961	0.707107	0	0	-0.707107	img_PX4_3__0_1773041133663409800.png
PX4_4	1773041132467	0	0	0.573961	0.707107	0	0	0.707107	img_PX4_4__0_1773041133767463200.png
PX4_1	1773041132557	-0.0260299	0.0116758	-9.33381	0.999987	-0.00114818	-0.0007342	0.00490991	img_PX4_1__0_1773041133862551600.png
PX4_2	1773041132656	0	0	0.573961	3.57628e-07	0	0	-1	img_PX4_2__0_1773041133963167300.png
